concept_id,name,locale,creator,date_created,concept_name_id,voided,voided_by,date_voided,void_reason,uuid,concept_name_type,locale_preferred
874,'EYEDISCHARGE','en',1,'2004-05-0500:00:00',874,0,NULL,NULL,NULL,'bec18dee-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

875,'GENERALBODYACHE','en',1,'2004-05-0500:00:00',875,0,NULL,NULL,NULL,'bec18f15-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

876,'FASTBREATHING','en',1,'2004-05-0500:00:00',876,0,NULL,NULL,NULL,'bec1905f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

877,'DIZZINESS','en',1,'2004-05-0500:00:00',877,0,NULL,NULL,NULL,'bec19175-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

878,'SNEEZING','en',1,'2004-05-0500:00:00',878,0,NULL,NULL,NULL,'bec1928b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

879,'PRURITIS','en',1,'2004-05-0500:00:00',879,0,NULL,NULL,NULL,'bec193a1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

880,'RHINITIS','en',1,'2004-05-2400:00:00',880,0,NULL,NULL,NULL,'bec194b7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

881,'DYSPHAGIA','en',1,'2004-05-2400:00:00',881,0,NULL,NULL,NULL,'bec195c9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

882,'PNEUMOCYSTICCARINIIPNEUMONIA','en',1,'2004-05-2400:00:00',882,0,NULL,NULL,NULL,'bec196da-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

883,'ZIEHLNIELSENSTAIN','en',1,'2004-05-2700:00:00',883,0,NULL,NULL,NULL,'bec197f5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

884,'HUMANIMMUNODEFICIENCYVIRUS','en',1,'2004-05-2700:00:00',884,0,NULL,NULL,NULL,'bec19906-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

885,'PAPANICOLAOUSMEAR','en',1,'2004-05-2700:00:00',885,0,NULL,NULL,NULL,'bec19a1c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

886,'BACILLECAMILE-GUERINVACCINATION','en',1,'2004-05-3100:00:00',886,0,NULL,NULL,NULL,'bec19b2e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

887,'SERUMGLUCOSE','en',1,'2004-05-3100:00:00',887,0,NULL,NULL,NULL,'bec19c48-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

888,'VITAMINDDEFICIENCY','en',1,'2004-05-3100:00:00',888,0,NULL,NULL,NULL,'bec19d5a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

889,'VITAMINCDEFICIENCY','en',1,'2004-06-0100:00:00',889,0,NULL,NULL,NULL,'bec19e6c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

890,'LEPROSY','en',1,'2004-06-0100:00:00',890,0,NULL,NULL,NULL,'bec19f86-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

891,'PERTUSSIS','en',1,'2004-06-0100:00:00',891,0,NULL,NULL,NULL,'bec1a098-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

892,'VARICELLA','en',1,'2004-06-0200:00:00',892,0,NULL,NULL,NULL,'bec1a1b2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

893,'GONORRHEA','en',1,'2004-06-0400:00:00',893,0,NULL,NULL,NULL,'bec1a2c0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

894,'ACQUIREDIMMUNODEFICIENCYSYNDROME','en',1,'2004-06-0400:00:00',894,0,NULL,NULL,NULL,'bec1a3d6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

895,'UPPERRESPIRATORYTRACTINFECTION','en',1,'2004-06-0400:00:00',895,0,NULL,NULL,NULL,'bec1a4ec-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

896,'CHALAZION','en',1,'2004-06-1000:00:00',896,0,NULL,NULL,NULL,'bec1a5fe-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

897,'CUTANEOUSABSCESSNOTSPECIFIED','en',1,'2004-06-1100:00:00',897,0,NULL,NULL,NULL,'bec1a714-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

898,'LOWBACKPAIN','en',1,'2004-06-1100:00:00',898,0,NULL,NULL,NULL,'bec1a82a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

899,'FALSELABOR','en',1,'2004-06-1500:00:00',899,0,NULL,NULL,NULL,'bec1a940-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

900,'DIARRHEAANDGASTROENTERITISOFPRESUMEDINFECTIOUSORIGIN','en',1,'2004-06-1500:00:00',900,0,NULL,NULL,NULL,'bec1aa56-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

901,'FEVEROFUNKNOWNORIGIN','en',1,'2004-06-2300:00:00',901,0,NULL,NULL,NULL,'bec1ab6c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

902,'PELVICINFLAMMATORYDISEASE','en',1,'2004-06-2300:00:00',902,0,NULL,NULL,NULL,'bec1ac7d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

903,'HYPERTENSION','en',1,'2004-06-2500:00:00',903,0,NULL,NULL,NULL,'bec1ad98-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

904,'INJURYOFUNSPECIFIEDBODYREGION','en',1,'2004-06-3000:00:00',904,0,NULL,NULL,NULL,'bec1af08-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

905,'MISSEDABORTION','en',1,'2004-06-3000:00:00',905,0,NULL,NULL,NULL,'bec1b02a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

906,'UNSPECIFIEDMALARIA','en',1,'2004-07-0200:00:00',906,0,NULL,NULL,NULL,'bec1b152-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

907,'MEDROXYPROGESTERONEACETATE','en',1,'2004-07-0200:00:00',907,0,NULL,NULL,NULL,'bec1b274-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

908,'HERPESSIMPLEXVIRUS,QUALITATIVE','en',1,'2004-07-0200:00:00',908,0,NULL,NULL,NULL,'bec1b39c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

909,'CHESTPAINQUALITY','en',1,'2006-02-1321:15:02',909,0,NULL,NULL,NULL,'bec1b4be-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

910,'OTHERANDUNSPECIFIEDCONVULSIONS','en',1,'2004-07-1100:00:00',910,0,NULL,NULL,NULL,'bec1b5fb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

911,'DEPRESSIVEEPISODE','en',1,'2004-07-1100:00:00',911,0,NULL,NULL,NULL,'bec1b755-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

912,'IBUPROFEN','en',1,'2004-07-1300:00:00',912,0,NULL,NULL,NULL,'bec1b85a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

913,'CHLORPHENAMINE','en',1,'2004-07-1500:00:00',913,0,NULL,NULL,NULL,'bec1b95b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

914,'CHLORPROMAZINE','en',1,'2004-07-1500:00:00',914,0,NULL,NULL,NULL,'bec1ba5c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

915,'TRIHEXYPHENIDYL','en',1,'2004-07-1500:00:00',915,0,NULL,NULL,NULL,'bec1bb61-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

916,'TRIMETHOPRIMANDSULFAMETHOXAZOLE','en',1,'2004-07-1500:00:00',916,0,NULL,NULL,NULL,'bec1bc65-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

917,'SCOPOLAMINE','en',1,'2004-07-1500:00:00',917,0,NULL,NULL,NULL,'bec1bd6f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

918,'MICONAZOLE','en',1,'2004-07-1900:00:00',918,0,NULL,NULL,NULL,'bec1be6b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

919,'NYSTATIN','en',1,'2004-07-1900:00:00',919,0,NULL,NULL,NULL,'bec1bf6c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

920,'CARBAMAZEPINE','en',1,'2004-07-1900:00:00',920,0,NULL,NULL,NULL,'bec1c06c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

921,'DIPHENHYDRAMINE','en',1,'2004-07-1900:00:00',921,0,NULL,NULL,NULL,'bec1cb5e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

922,'CLOXACILLIN','en',1,'2004-07-2000:00:00',922,0,NULL,NULL,NULL,'bec1cc67-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

923,'RANITIDINE','en',1,'2004-07-2300:00:00',923,0,NULL,NULL,NULL,'bec1cd68-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

924,'SULFADOXINEANDPYRIMETHAMINE','en',1,'2004-07-2300:00:00',924,0,NULL,NULL,NULL,'bec1ce6d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

925,'AMPICILLIN+CLOXACILLIN','en',1,'2004-07-2300:00:00',925,0,NULL,NULL,NULL,'bec1d200-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

926,'KETOCONAZOLE','en',1,'2004-07-2600:00:00',926,0,NULL,NULL,NULL,'bec1d3ac-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

927,'FLUPHENAZINE','en',1,'2004-07-2600:00:00',927,0,NULL,NULL,NULL,'bec1e264-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

928,'AMINOPHYLLINE','en',1,'2004-07-2600:00:00',928,0,NULL,NULL,NULL,'bec1e3ee-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

929,'HYDRALAZINE','en',1,'2004-07-2600:00:00',929,0,NULL,NULL,NULL,'bec1e56a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

930,'PSEUDOEPHEDRINEANDTRIPOLIDINE','en',1,'2004-07-2600:00:00',930,0,NULL,NULL,NULL,'bec1e785-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

931,'AMITRYPTILINE','en',1,'2004-07-2600:00:00',931,0,NULL,NULL,NULL,'bec1f2d1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

932,'SCHISTOSOMIASIS','en',1,'2004-07-2600:00:00',932,0,NULL,NULL,NULL,'bec1f456-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

933,'OPENWOUNDOFUNSPECIFIEDBODYREGION','en',1,'2004-07-2800:00:00',933,0,NULL,NULL,NULL,'bec1f75c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

934,'SEXUALLYTRANSMITTEDDISEASEUNSPECIFIED','en',1,'2004-07-2800:00:00',934,0,NULL,NULL,NULL,'bec205ff-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

935,'METAKELFIN','en',1,'2004-07-2800:00:00',935,0,NULL,NULL,NULL,'bec2114a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

936,'LEVAMISOLE','en',1,'2004-07-2800:00:00',936,0,NULL,NULL,NULL,'bec21c9a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

937,'DERMATOPHYTOSIS','en',1,'2004-07-2800:00:00',937,0,NULL,NULL,NULL,'bec237f4-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

938,'SILVERSULFADIAZINE','en',1,'2004-07-2800:00:00',938,0,NULL,NULL,NULL,'bec23917-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

939,'PAROMOMYCIN','en',1,'2004-07-2900:00:00',939,0,NULL,NULL,NULL,'bec23a20-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

940,'SPONDYLOSIS','en',1,'2004-07-2900:00:00',940,0,NULL,NULL,NULL,'bec23b3a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

941,'ALBENDAZOLE','en',1,'2004-08-0200:00:00',941,0,NULL,NULL,NULL,'bec23c48-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

942,'PROBENECID','en',1,'2004-08-0200:00:00',942,0,NULL,NULL,NULL,'bec23d5a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

943,'TRIAMCINALONE','en',1,'2004-08-0200:00:00',943,0,NULL,NULL,NULL,'bec23e70-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

944,'ANTACID','en',1,'2004-08-0200:00:00',944,0,NULL,NULL,NULL,'bec23f7d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

945,'CEREBRALPALSY','en',1,'2004-08-0200:00:00',945,0,NULL,NULL,NULL,'bec24097-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

946,'FEFOL','en',1,'2004-08-0200:00:00',946,0,NULL,NULL,NULL,'bec241a9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

947,'ERYTHEMA','en',1,'2004-08-1700:00:00',947,0,NULL,NULL,NULL,'bec242b7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

948,'TYMPANICMEMBRANEINJECTED','en',1,'2004-08-1700:00:00',948,0,NULL,NULL,NULL,'bec243c8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

949,'TYMPANICMEMBRANESCLEROSIS','en',1,'2004-08-1700:00:00',949,0,NULL,NULL,NULL,'bec244da-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

950,'TYMPANICMEMBRANEDULL','en',1,'2004-08-1700:00:00',950,0,NULL,NULL,NULL,'bec245f0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

951,'VARICOSELEGULCERS','en',1,'2004-08-1800:00:00',951,0,NULL,NULL,NULL,'bec246fe-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

952,'ABSOLUTELYMPHOCYTECOUNT','en',1,'2004-08-2400:00:00',952,0,NULL,NULL,NULL,'bec24814-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

953,'LIVERFUNCTIONTESTS','en',1,'2004-08-2600:00:00',953,0,NULL,NULL,NULL,'bec24925-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

954,'ESCHERICHIACOLI','en',1,'2004-08-2600:00:00',954,0,NULL,NULL,NULL,'bec24a3b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

955,'MOXIFLOXACIN','en',1,'2004-08-3000:00:00',955,0,NULL,NULL,NULL,'bec24baf-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

956,'CELECOXIB','en',1,'2004-08-3000:00:00',956,0,NULL,NULL,NULL,'bec24cce-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

957,'LORATADINE','en',1,'2004-08-3000:00:00',957,0,NULL,NULL,NULL,'bec24df5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

958,'FAMCICLOVIR','en',1,'2004-08-3000:00:00',958,0,NULL,NULL,NULL,'bec24f14-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

959,'DOMPERIDONE','en',1,'2004-08-3000:00:00',959,0,NULL,NULL,NULL,'bec2503b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

960,'CLOTRIMAZOLE','en',1,'2004-08-3000:00:00',960,0,NULL,NULL,NULL,'bec25159-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

961,'ESOMEPRAZOLE','en',1,'2004-08-3000:00:00',961,0,NULL,NULL,NULL,'bec252b0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

962,'ITRACONAZOLE','en',1,'2004-08-3000:00:00',962,0,NULL,NULL,NULL,'bec253c1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

963,'CEFIXIME','en',1,'2004-08-3000:00:00',963,0,NULL,NULL,NULL,'bec254cf-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

964,'ROFECOXIB','en',1,'2004-08-3000:00:00',964,0,NULL,NULL,NULL,'bec255e1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

965,'CURRENTLYUSINGBIRTHCONTROL','en',1,'2006-02-1502:26:55',965,0,NULL,NULL,NULL,'bec256f2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

966,'CURRENTANTIRETROVIRALDRUGSUSEDFORTRANSMISSIONPROPHYLAXIS','en',1,'2006-02-1321:37:12',966,0,NULL,NULL,NULL,'bec25808-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

967,'HEMOPTYSIS','en',1,'2006-03-1910:46:25',967,0,NULL,NULL,NULL,'bec25916-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

968,'COWMILK','en',1,'2006-04-1423:20:53',968,0,NULL,NULL,NULL,'bec25a2c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

969,'FAMILYMEMBERACCOMPANYINGPATIENT','en',1,'2006-04-1423:24:35',969,0,NULL,NULL,NULL,'bec25b3e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

970,'MOTHER','en',1,'2006-04-1423:25:37',970,0,NULL,NULL,NULL,'bec25c4f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

971,'FATHER','en',1,'2006-04-1423:26:03',971,0,NULL,NULL,NULL,'bec25d5d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

972,'SIBLING','en',1,'2006-04-1423:26:48',972,0,NULL,NULL,NULL,'bec25e6f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

973,'GRANDPARENT','en',1,'2006-04-1423:27:19',973,0,NULL,NULL,NULL,'bec25f85-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

974,'UNCLE','en',1,'2006-04-1423:27:40',974,0,NULL,NULL,NULL,'bec26092-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

975,'AUNT','en',1,'2006-04-1423:30:45',975,0,NULL,NULL,NULL,'bec360d3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

976,'HOSPITALIZEDSINCELASTVISIT','en',1,'2006-04-1423:36:52',976,0,NULL,NULL,NULL,'bec36250-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

977,'HOSPITALWAIVER','en',1,'2006-04-1423:40:30',977,0,NULL,NULL,NULL,'bec3637b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

978,'SELF','en',1,'2006-04-1423:48:52',978,0,NULL,NULL,NULL,'bec364d1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

979,'FAMILYMEMBERTHATADMINISTERSMEDICATIONS','en',1,'2006-04-1423:49:57',979,0,NULL,NULL,NULL,'bec365e3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

980,'BODYSURFACEAREA','en',1,'2006-04-1500:45:57',980,0,NULL,NULL,NULL,'bec366fd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

981,'DOSINGCHANGE','en',1,'2006-04-1501:13:22',981,0,NULL,NULL,NULL,'bec3680f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

982,'CD4COUNTGREATERTHAN15%','en',1,'2006-04-1501:17:22',982,0,NULL,NULL,NULL,'bec36929-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

983,'WEIGHTCHANGE','en',1,'2006-04-1501:20:27',983,0,NULL,NULL,NULL,'bec36a3b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

984,'IMMUNIZATIONSORDERED','en',1,'2006-04-1501:29:13',984,0,NULL,NULL,NULL,'bec36b4d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

985,'FEEDINGPLAN','en',1,'2006-04-1501:35:16',985,0,NULL,NULL,NULL,'bec36c63-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

986,'REASONFEEDINGMETHODCHANGED','en',1,'2006-04-1501:43:51',986,0,NULL,NULL,NULL,'bec36d75-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

987,'INTOLERANCE','en',1,'2006-04-1501:47:24',987,0,NULL,NULL,NULL,'bec36e8f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

988,'AFFORDABILITY','en',1,'2006-04-1501:49:14',988,0,NULL,NULL,NULL,'bec36fa1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

989,'PATIENTAGE','en',1,'2006-04-1501:50:39',989,0,NULL,NULL,NULL,'bec370b7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

990,'TOXOPLASMOSIS,CENTRALNERVOUSSYSTEM','en',1,'2006-04-1817:06:24',990,0,NULL,NULL,NULL,'bec371c8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

991,'DEHYDRATION','en',1,'2006-04-2000:25:05',991,0,NULL,NULL,NULL,'bec372e3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

992,'TINEAVERSICOLOR','en',1,'2006-04-2000:45:10',992,0,NULL,NULL,NULL,'bec373f0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

993,'ADENITIS,TUBERCULOUS','en',1,'2006-04-2210:58:18',993,0,NULL,NULL,NULL,'bec37502-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

994,'ADENITIS,NOS','en',1,'2006-04-2211:04:06',994,0,NULL,NULL,NULL,'bec3761c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

995,'CONJUNCTIVITIS,ALLERGIC','en',1,'2006-04-2211:08:15',995,0,NULL,NULL,NULL,'bec3772a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

996,'CONSTIPATION','en',1,'2006-04-2211:12:10',996,0,NULL,NULL,NULL,'bec37840-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

997,'MENINGITIS,BACTERIAL','en',1,'2006-04-2211:16:45',997,0,NULL,NULL,NULL,'bec37951-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

998,'RESPIRATORYTRACTINFECTION,LOWER','en',1,'2006-04-2211:27:27',998,0,NULL,NULL,NULL,'bec37a67-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

999,'RESPIRATORYTRACTINFECTION,NOS','en',1,'2006-04-2211:46:38',999,0,NULL,NULL,NULL,'bec37bd3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1000,'WHOLEBLOOD','en',1,'2004-12-0200:00:00',1000,0,NULL,NULL,NULL,'bec37cfe-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1001,'SERUM','en',1,'2004-12-0200:00:00',1001,0,NULL,NULL,NULL,'bec37e1d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1002,'PLASMA','en',1,'2004-12-0200:00:00',1002,0,NULL,NULL,NULL,'bec37f40-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1003,'PERIPHERALBLOODMONONUCLEARCELLS','en',1,'2004-12-0200:00:00',1003,0,NULL,NULL,NULL,'bec3806b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1004,'SPUTUM','en',1,'2004-12-0200:00:00',1004,0,NULL,NULL,NULL,'bec3818e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1005,'UROGENITALSWAB','en',1,'2004-12-0200:00:00',1005,0,NULL,NULL,NULL,'bec382b5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1006,'TOTALCHOLESTEROL','en',1,'2004-12-0200:00:00',1006,0,NULL,NULL,NULL,'bec38450-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1007,'HIGH-DENSITYLIPOPROTEINCHOLESTEROL','en',1,'2004-12-0200:00:00',1007,0,NULL,NULL,NULL,'bec38577-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1008,'LOW-DENSITYLIPOPROTEINCHOLESTEROL','en',1,'2004-12-0200:00:00',1008,0,NULL,NULL,NULL,'bec3869a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1009,'TRIGLYCERIDES','en',1,'2004-12-0200:00:00',1009,0,NULL,NULL,NULL,'bec387bd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1010,'LIPIDPANEL','en',1,'2004-12-0200:00:00',1010,0,NULL,NULL,NULL,'bec388e4-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1011,'CREATINEKINASE','en',1,'2004-12-0200:00:00',1011,0,NULL,NULL,NULL,'bec389fe-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1012,'SERUMLACTATE','en',1,'2004-12-0200:00:00',1012,0,NULL,NULL,NULL,'bec38b21-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1013,'SERUMLIPASE','en',1,'2004-12-0200:00:00',1013,0,NULL,NULL,NULL,'bec38c6f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1014,'LACTATEDEHYDROGENASE','en',1,'2004-12-0200:00:00',1014,0,NULL,NULL,NULL,'bec38d89-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1015,'HEMATOCRIT','en',1,'2004-12-0200:00:00',1015,0,NULL,NULL,NULL,'bec38e96-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1016,'REDCELLDISTRIBUTIONWIDTH','en',1,'2004-12-0200:00:00',1016,0,NULL,NULL,NULL,'bec38fa4-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1017,'MEANCELLHEMOGLOBINCONCENTRATION','en',1,'2004-12-0200:00:00',1017,0,NULL,NULL,NULL,'bec398a1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1018,'MEANCORPUSCULARHEMOGLOBIN','en',1,'2004-12-0200:00:00',1018,0,NULL,NULL,NULL,'bec399ae-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1019,'COMPLETEBLOODCOUNT','en',1,'2004-12-0200:00:00',1019,0,NULL,NULL,NULL,'bec39ac0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1020,'BANDS','en',1,'2004-12-0200:00:00',1020,0,NULL,NULL,NULL,'bec39bd2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1021,'LYMPHOCYTES','en',1,'2004-12-0200:00:00',1021,0,NULL,NULL,NULL,'bec39ce8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1022,'NEUTROPHILS','en',1,'2004-12-0200:00:00',1022,0,NULL,NULL,NULL,'bec39df5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1023,'MONOCYTES','en',1,'2004-12-0200:00:00',1023,0,NULL,NULL,NULL,'bec39f07-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

1024,'EOSINOPHILS','en',1,'2004-12-0200:00:00',1024,0,NULL,NULL,NULL,'bec3a015-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

